Time,Relative Humidity (%),Temperature (°F),CO2 Levels (ppm),Population Fouquieria columnaris,Population Vitis Arizonica
2025-04-02 18:04,65.88,78.7,273.51,101,98
2025-04-02 18:19,64.32,85.61,327.92,102,97
2025-04-02 18:34,76.88,81.94,315.91,99,100
2025-04-02 18:49,60.07,92.87,330.85,103,95
2025-04-02 19:04,82.17,63.32,327.58,97,103
2025-04-02 19:19,62.76,75.23,295.7,101,98
2025-04-02 19:34,85.51,96.7,261.07,100,99
2025-04-02 19:49,86.52,72.62,296.78,97,103
2025-04-02 20:04,60.34,86.52,322.46,102,96
2025-04-02 20:19,63.32,64.91,326.29,100,99
2025-04-02 20:34,67.44,78.53,307.14,100,98
2025-04-02 20:49,70.74,91.39,325.23,101,97
2025-04-02 21:04,65.87,88.5,313.11,102,96
2025-04-02 21:19,66.43,71.78,369.58,100,99
2025-04-02 21:34,82.31,97.75,251.67,100,98
2025-04-02 21:49,75.28,97.79,294.09,101,97
2025-04-02 22:04,89.86,66.51,304.46,96,104
2025-04-02 22:19,70.95,63.36,368.25,98,101
2025-04-02 22:34,66.52,74.14,357.72,100,99
2025-04-02 22:49,61.71,62.98,250.1,100,99
2025-04-02 23:04,71.97,88.82,320.64,101,98
2025-04-02 23:19,69.36,88.55,319.29,101,97
2025-04-02 23:34,76.29,73.68,269.81,99,101
2025-04-02 23:49,75.94,84.77,257.64,100,99
2025-04-03 00:04,72.57,62.78,380.99,98,102
2025-04-03 00:19,74.59,72.7,328.05,99,101
2025-04-03 00:34,66.13,71.86,303.37,100,99
2025-04-03 00:49,84.66,77.39,378.35,98,102
2025-04-03 01:04,67.41,82.73,359.82,101,98
2025-04-03 01:19,74.81,83.43,352.12,100,99
2025-04-03 01:34,87.48,95.99,289.43,99,100
2025-04-03 01:49,79.85,76.02,294.62,98,101
2025-04-03 02:04,80.62,92.38,284.23,100,99
2025-04-03 02:19,84.5,99.62,387.34,100,98
2025-04-03 02:34,76.9,84.46,331.32,100,99
2025-04-03 02:49,66.84,86.46,266.79,101,97
2025-04-03 03:04,83.0,62.44,351.2,97,104
2025-04-03 03:19,86.94,98.26,357.59,100,99
2025-04-03 03:34,74.26,95.28,357.55,101,97
2025-04-03 03:49,67.99,80.42,354.98,101,98
2025-04-03 04:04,66.86,97.53,381.97,102,95
2025-04-03 04:19,75.78,97.99,339.81,101,97
2025-04-03 04:34,65.81,87.28,388.54,102,97
2025-04-03 04:49,78.43,61.07,353.25,97,103
2025-04-03 05:04,81.68,92.04,290.78,100,99
2025-04-03 05:19,89.6,88.0,359.56,98,101
2025-04-03 05:34,69.28,72.09,255.69,100,100
2025-04-03 05:49,87.38,62.27,297.52,96,105
2025-04-03 06:04,83.72,93.89,385.24,100,99
2025-04-03 06:19,64.83,71.74,293.37,100,99
2025-04-03 06:34,63.11,78.37,338.08,101,97
2025-04-03 06:49,79.86,87.41,320.04,100,99
2025-04-03 07:04,89.4,94.0,287.51,99,100
2025-04-03 07:19,82.35,62.03,379.85,97,104
2025-04-03 07:34,67.87,62.19,305.3,99,101
2025-04-03 07:49,71.55,75.44,279.17,100,99
2025-04-03 08:04,87.42,93.7,278.78,99,100
2025-04-03 08:19,87.34,83.15,304.4,98,101
2025-04-03 08:34,67.15,76.44,363.2,100,98
2025-04-03 08:49,84.09,67.27,301.46,97,103
2025-04-03 09:04,64.71,65.97,271.09,100,100
2025-04-03 09:19,62.31,92.92,369.54,103,95
2025-04-03 09:34,85.29,81.45,328.15,98,101
2025-04-03 09:49,89.27,82.01,301.58,98,102
2025-04-03 10:04,82.09,63.04,370.3,97,103
2025-04-03 10:19,88.87,76.23,263.44,97,103
2025-04-03 10:34,88.65,71.6,300.93,97,103
2025-04-03 10:49,78.26,69.71,342.01,98,102
2025-04-03 11:04,62.61,91.82,328.08,103,95
2025-04-03 11:19,76.37,89.64,285.69,100,98
2025-04-03 11:34,72.78,71.66,264.86,99,100
2025-04-03 11:49,80.21,62.85,256.95,97,103
2025-04-03 12:04,63.67,96.84,278.17,103,95
2025-04-03 12:19,76.52,70.3,277.51,98,101
2025-04-03 12:34,80.13,72.55,385.26,98,102
2025-04-03 12:49,76.42,86.4,340.47,100,99
2025-04-03 13:04,71.12,73.71,344.14,99,100
2025-04-03 13:19,72.16,92.33,286.47,101,97
2025-04-03 13:34,82.75,72.63,289.23,98,102
2025-04-03 13:49,61.72,86.47,309.79,102,96
2025-04-03 14:04,76.11,91.77,289.4,101,98
2025-04-03 14:19,65.7,73.05,350.35,100,99
2025-04-03 14:34,73.09,90.56,361.85,101,98
2025-04-03 14:49,86.33,86.75,281.63,98,101
2025-04-03 15:04,81.92,71.13,288.2,98,102
2025-04-03 15:19,63.05,81.22,302.22,101,97
2025-04-03 15:34,83.63,92.99,335.64,100,99
2025-04-03 15:49,63.71,91.77,291.46,102,95
2025-04-03 16:04,79.36,82.16,256.52,99,100
2025-04-03 16:19,71.5,90.6,264.75,101,97
2025-04-03 16:34,67.33,67.17,376.11,99,100
2025-04-03 16:49,60.49,95.7,260.65,103,94
2025-04-03 17:04,77.71,90.35,301.21,100,98
2025-04-03 17:19,77.56,63.99,263.67,98,102
2025-04-03 17:34,75.62,89.36,265.26,100,98
2025-04-03 17:49,61.94,71.92,376.23,101,98
2025-04-03 18:04,62.18,66.58,329.07,100,99
2025-04-03 18:19,86.87,62.11,338.04,96,105
2025-04-03 18:34,87.89,83.86,262.84,98,101
2025-04-03 18:49,75.34,61.29,283.74,98,102
2025-04-03 19:04,63.52,84.41,385.47,102,97
2025-04-03 19:19,66.68,76.75,311.27,100,98
2025-04-03 19:34,81.91,95.16,288.99,100,99
2025-04-03 19:49,63.89,99.92,333.36,103,94
2025-04-03 20:04,79.51,64.23,290.73,97,103
2025-04-03 20:19,80.0,83.95,279.53,99,100
2025-04-03 20:34,68.68,86.54,280.07,101,97
2025-04-03 20:49,67.88,96.44,281.46,102,96
2025-04-03 21:04,79.67,90.73,378.67,100,99
2025-04-03 21:19,65.76,73.91,299.31,100,99
2025-04-03 21:34,63.57,93.67,338.62,103,95
2025-04-03 21:49,79.0,98.2,301.1,101,98
2025-04-03 22:04,86.27,96.6,384.62,99,99
2025-04-03 22:19,80.3,78.56,339.46,99,101
2025-04-03 22:34,64.63,61.84,374.05,99,100
2025-04-03 22:49,61.37,67.44,280.7,100,99
2025-04-03 23:04,69.86,99.75,388.0,102,96
2025-04-03 23:19,84.37,77.8,299.69,98,102
2025-04-03 23:34,69.36,83.08,260.66,101,98
2025-04-03 23:49,60.83,91.22,370.15,103,95
2025-04-04 00:04,71.74,90.93,258.04,101,97
2025-04-04 00:19,76.73,97.49,274.66,101,97
2025-04-04 00:34,79.43,93.6,265.62,100,98
2025-04-04 00:49,68.29,88.21,274.05,101,97
2025-04-04 01:04,68.11,62.73,264.47,99,101
2025-04-04 01:19,61.91,89.35,362.2,102,95
2025-04-04 01:34,89.03,87.39,323.6,98,101
2025-04-04 01:49,67.8,94.72,367.6,102,96
2025-04-04 02:04,71.35,99.36,386.64,102,96
2025-04-04 02:19,69.52,72.93,335.42,100,99
2025-04-04 02:34,85.15,99.85,266.46,100,99
2025-04-04 02:49,70.46,97.06,299.21,102,96
2025-04-04 03:04,61.45,75.96,292.91,101,97
2025-04-04 03:19,82.09,60.95,368.32,97,104
2025-04-04 03:34,60.06,62.22,311.05,100,99
2025-04-04 03:49,75.24,83.06,318.39,100,99
2025-04-04 04:04,89.11,62.74,305.7,96,105
2025-04-04 04:19,74.42,80.29,347.16,100,99
2025-04-04 04:34,74.51,93.88,379.93,101,97
2025-04-04 04:49,67.47,61.14,253.41,99,101
2025-04-04 05:04,74.68,95.81,276.38,101,97
2025-04-04 05:19,72.26,75.84,316.55,99,100
2025-04-04 05:34,69.21,96.55,331.01,102,96
2025-04-04 05:49,89.68,75.77,386.25,97,103
2025-04-04 06:04,80.96,65.14,292.43,97,103
2025-04-04 06:19,87.32,68.52,353.59,97,104
2025-04-04 06:34,75.07,78.05,362.57,99,100
2025-04-04 06:49,88.03,67.37,267.79,96,104
2025-04-04 07:04,74.12,64.72,257.48,98,102
2025-04-04 07:19,87.99,75.62,366.65,97,103
2025-04-04 07:34,60.86,70.89,271.44,101,98
2025-04-04 07:49,75.71,93.51,311.98,101,98
2025-04-04 08:04,82.65,65.21,380.97,97,103
2025-04-04 08:19,87.31,70.38,381.8,97,103
2025-04-04 08:34,76.34,75.06,299.46,99,101
2025-04-04 08:49,85.93,81.0,306.66,98,102
2025-04-04 09:04,67.9,62.27,259.14,99,101
2025-04-04 09:19,70.66,67.97,276.76,99,100
2025-04-04 09:34,78.16,99.11,289.45,101,97
2025-04-04 09:49,72.81,95.72,385.87,101,97
2025-04-04 10:04,88.78,93.7,379.51,99,100
2025-04-04 10:19,86.8,61.49,294.33,96,105
2025-04-04 10:34,68.12,91.3,279.29,102,96
2025-04-04 10:49,71.76,99.63,317.31,102,96
2025-04-04 11:04,69.5,86.32,289.28,101,97
2025-04-04 11:19,78.49,97.47,282.28,101,98
2025-04-04 11:34,78.27,90.84,255.46,100,99
2025-04-04 11:49,72.39,71.59,294.71,99,100
2025-04-04 12:04,70.5,89.03,366.83,101,97
2025-04-04 12:19,83.71,99.9,366.58,100,98
2025-04-04 12:34,70.32,71.61,356.96,99,100
2025-04-04 12:49,76.76,99.75,303.76,101,97
2025-04-04 13:04,60.89,63.82,369.38,100,99
2025-04-04 13:19,62.13,84.81,363.89,102,96
2025-04-04 13:34,65.62,80.07,286.55,101,98
2025-04-04 13:49,69.43,84.97,267.75,101,98
2025-04-04 14:04,71.07,93.5,292.52,101,97
2025-04-04 14:19,66.07,89.72,262.7,102,96
2025-04-04 14:34,88.98,63.15,336.23,96,105
2025-04-04 14:49,63.58,89.12,384.67,102,96
2025-04-04 15:04,87.36,77.22,355.68,97,102
2025-04-04 15:19,72.72,85.12,257.51,100,98
2025-04-04 15:34,61.49,69.48,384.39,100,98
2025-04-04 15:49,72.29,67.7,342.44,99,101
2025-04-04 16:04,69.54,77.51,295.39,100,99
2025-04-04 16:19,69.25,89.12,268.56,101,97
2025-04-04 16:34,73.23,88.45,253.79,101,98
2025-04-04 16:49,77.79,90.97,316.35,100,98
2025-04-04 17:04,76.28,90.41,275.61,100,98
2025-04-04 17:19,84.89,76.02,348.13,98,102
2025-04-04 17:34,67.68,79.86,363.13,101,98
2025-04-04 17:49,70.72,95.64,317.3,102,96
2025-04-04 18:04,74.86,91.94,356.23,101,98
2025-04-04 18:19,60.49,78.52,341.26,102,97
2025-04-04 18:34,60.43,98.66,382.51,104,94
2025-04-04 18:49,68.66,82.62,354.72,101,98
2025-04-04 19:04,65.08,89.66,276.81,102,96
2025-04-04 19:19,60.65,83.79,383.8,102,96
2025-04-04 19:34,75.76,68.13,371.03,98,101
2025-04-04 19:49,70.98,65.91,367.34,99,101
2025-04-04 20:04,70.85,73.02,297.45,99,100
2025-04-04 20:19,65.09,75.15,348.4,101,98
2025-04-04 20:34,84.25,68.39,276.81,97,103
2025-04-04 20:49,79.82,71.73,362.05,98,102
2025-04-04 21:04,68.65,93.91,275.2,102,96
2025-04-04 21:19,64.46,94.73,383.87,103,95
2025-04-04 21:34,76.83,70.53,282.56,98,101
2025-04-04 21:49,85.4,63.28,384.99,96,104
2025-04-04 22:04,65.27,66.71,338.52,100,100
2025-04-04 22:19,80.54,82.75,364.76,99,100
2025-04-04 22:34,81.25,68.36,266.19,97,102
2025-04-04 22:49,68.78,97.69,275.09,102,96
2025-04-04 23:04,85.63,66.79,282.31,97,104
2025-04-04 23:19,74.75,73.72,293.55,99,100
2025-04-04 23:34,63.63,74.82,281.05,101,98
2025-04-04 23:49,81.27,69.91,371.26,98,102
2025-04-05 00:04,73.32,92.18,254.0,101,97
2025-04-05 00:19,83.71,89.53,325.77,99,100
2025-04-05 00:34,77.21,87.17,271.82,100,99
2025-04-05 00:49,81.65,79.74,365.72,98,101
2025-04-05 01:04,78.78,96.14,306.54,101,98
2025-04-05 01:19,88.19,66.55,298.79,96,104
2025-04-05 01:34,69.63,73.18,377.44,100,99
2025-04-05 01:49,81.87,73.87,267.88,98,102
2025-04-05 02:04,67.06,78.55,332.24,101,98
2025-04-05 02:19,79.2,81.01,326.38,99,100
2025-04-05 02:34,67.84,82.86,283.17,101,98
2025-04-05 02:49,65.49,74.6,356.21,100,98
2025-04-05 03:04,80.85,78.97,368.27,99,101
2025-04-05 03:19,65.88,87.95,301.1,102,96
2025-04-05 03:34,70.64,96.7,363.38,102,96
2025-04-05 03:49,74.99,68.63,297.95,98,101
2025-04-05 04:04,71.85,78.79,318.08,100,99
2025-04-05 04:19,63.36,81.76,293.15,101,97
2025-04-05 04:34,66.34,93.35,251.73,102,96
2025-04-05 04:49,86.65,78.96,357.24,98,102
2025-04-05 05:04,74.83,86.73,381.14,100,98
2025-04-05 05:19,84.01,83.76,296.72,99,101
2025-04-05 05:34,85.91,87.47,258.51,99,101
2025-04-05 05:49,85.66,61.12,343.56,96,104
2025-04-05 06:04,81.35,78.52,289.82,98,101
2025-04-05 06:19,66.75,71.72,259.85,100,99
2025-04-05 06:34,86.06,61.38,332.64,96,105
2025-04-05 06:49,64.54,81.74,317.95,101,97
2025-04-05 07:04,72.08,95.7,330.62,102,97
2025-04-05 07:19,71.78,70.09,305.31,99,100
2025-04-05 07:34,86.58,85.56,352.38,98,101
2025-04-05 07:49,68.13,87.08,386.06,101,97
2025-04-05 08:04,69.87,91.01,263.33,101,97
2025-04-05 08:19,85.17,95.72,255.11,100,99
2025-04-05 08:34,74.9,87.08,280.64,100,98
2025-04-05 08:49,81.44,77.81,331.92,98,101
2025-04-05 09:04,64.85,87.96,371.5,102,96
2025-04-05 09:19,75.05,81.03,345.1,100,99
2025-04-05 09:34,82.44,81.22,301.4,99,101
2025-04-05 09:49,79.57,75.7,318.98,98,101
2025-04-05 10:04,63.76,68.35,379.51,100,99
2025-04-05 10:19,81.67,91.2,322.73,100,99
2025-04-05 10:34,61.53,61.37,275.65,100,100
2025-04-05 10:49,72.35,95.76,267.51,101,97
2025-04-05 11:04,71.89,70.35,377.91,99,100
2025-04-05 11:19,84.9,93.53,366.5,99,99
2025-04-05 11:34,61.84,84.15,268.76,102,96
2025-04-05 11:49,89.08,62.43,345.05,96,105
2025-04-05 12:04,60.17,79.79,336.14,102,97
2025-04-05 12:19,89.21,95.16,383.16,99,100
2025-04-05 12:34,81.79,95.38,346.01,100,99
2025-04-05 12:49,81.76,75.14,273.07,98,102
2025-04-05 13:04,81.22,96.11,309.11,100,98
2025-04-05 13:19,61.21,72.4,308.59,101,98
2025-04-05 13:34,69.64,96.51,271.68,102,96
2025-04-05 13:49,86.39,67.25,264.9,97,104
2025-04-05 14:04,83.34,72.98,322.4,98,102
2025-04-05 14:19,81.32,70.01,348.05,98,102
2025-04-05 14:34,70.65,81.72,328.64,100,98
2025-04-05 14:49,85.12,65.51,381.33,97,104
2025-04-05 15:04,74.72,92.77,269.33,101,98
2025-04-05 15:19,78.56,61.69,281.67,97,103
2025-04-05 15:34,82.4,80.61,337.89,98,101
2025-04-05 15:49,87.45,64.26,252.23,96,104
2025-04-05 16:04,75.56,84.19,275.66,100,99
2025-04-05 16:19,71.74,89.89,334.27,101,97
2025-04-05 16:34,65.11,96.68,323.76,103,95
2025-04-05 16:49,77.19,64.12,332.74,98,102
2025-04-05 17:04,74.45,90.44,341.05,101,98
2025-04-05 17:19,68.85,60.08,250.64,98,101
2025-04-05 17:34,82.0,84.65,365.62,99,100
2025-04-05 17:49,73.63,98.67,274.35,102,96
2025-04-05 18:04,80.11,98.86,267.27,101,98
2025-04-05 18:19,80.22,64.34,387.88,97,103
2025-04-05 18:34,88.79,74.37,371.16,97,103
2025-04-05 18:49,65.31,78.73,384.21,101,98
2025-04-05 19:04,70.19,60.96,342.44,98,101
2025-04-05 19:19,61.93,98.81,269.03,103,94
2025-04-05 19:34,77.14,65.6,364.14,98,102
2025-04-05 19:49,84.72,92.17,370.62,99,100
2025-04-05 20:04,62.87,97.63,268.72,103,94
2025-04-05 20:19,77.25,74.29,282.09,99,101
2025-04-05 20:34,64.61,72.7,271.75,100,99
2025-04-05 20:49,71.11,81.88,289.87,100,98
2025-04-05 21:04,79.86,97.13,255.49,100,98
2025-04-05 21:19,87.86,70.4,328.03,97,104
2025-04-05 21:34,77.4,97.94,280.35,101,97
2025-04-05 21:49,76.62,79.57,377.23,99,100
2025-04-05 22:04,87.1,91.37,296.96,99,100
2025-04-05 22:19,88.65,86.4,368.32,98,101
2025-04-05 22:34,67.35,65.12,317.09,99,100
2025-04-05 22:49,76.09,61.7,284.29,98,102
2025-04-05 23:04,69.72,92.23,260.48,102,97
2025-04-05 23:19,85.12,65.58,254.68,97,104
2025-04-05 23:34,84.62,61.87,304.36,96,104
2025-04-05 23:49,60.17,99.09,350.22,104,94
2025-04-06 00:04,70.49,76.34,273.72,100,99
2025-04-06 00:19,65.7,71.71,308.5,100,99
2025-04-06 00:34,80.47,85.27,389.94,99,100
2025-04-06 00:49,87.28,77.93,294.18,97,102
2025-04-06 01:04,66.39,60.12,356.76,99,101
2025-04-06 01:19,71.0,63.74,345.28,98,101
2025-04-06 01:34,67.77,98.51,269.66,102,95
2025-04-06 01:49,63.31,98.04,307.13,103,94
2025-04-06 02:04,64.52,64.44,365.49,100,100
2025-04-06 02:19,74.2,70.65,258.39,99,101
2025-04-06 02:34,85.86,94.13,362.23,99,100
2025-04-06 02:49,69.37,61.69,366.56,99,101
2025-04-06 03:04,75.5,80.35,375.97,99,100
2025-04-06 03:19,86.7,61.15,284.67,96,105
2025-04-06 03:34,75.75,78.55,336.24,99,100
2025-04-06 03:49,89.98,69.43,315.3,96,104
2025-04-06 04:04,80.57,62.71,301.17,97,103
2025-04-06 04:19,86.75,97.51,255.13,99,99
2025-04-06 04:34,74.11,90.51,250.69,101,98
2025-04-06 04:49,81.7,94.12,348.18,100,99
2025-04-06 05:04,61.1,85.76,343.61,102,96
2025-04-06 05:19,67.35,99.06,276.27,103,95
2025-04-06 05:34,61.61,71.78,381.46,101,98
2025-04-06 05:49,69.18,79.58,363.68,100,98
2025-04-06 06:04,73.51,86.14,290.8,100,98
2025-04-06 06:19,72.69,62.96,278.63,98,102
2025-04-06 06:34,75.73,88.16,358.59,100,98
2025-04-06 06:49,83.92,89.22,276.92,99,100
2025-04-06 07:04,73.26,63.53,369.77,98,102
2025-04-06 07:19,65.28,88.39,261.22,102,96
2025-04-06 07:34,64.47,76.96,272.41,101,98
2025-04-06 07:49,82.36,66.91,373.45,97,103
2025-04-06 08:04,80.89,65.96,333.79,97,103
2025-04-06 08:19,63.18,61.94,297.27,99,100
2025-04-06 08:34,79.76,94.68,362.08,100,98
2025-04-06 08:49,86.49,72.83,308.69,97,103
2025-04-06 09:04,80.43,76.58,286.27,98,101
2025-04-06 09:19,79.78,97.62,303.78,101,98
2025-04-06 09:34,71.56,69.54,363.1,99,100
2025-04-06 09:49,70.71,68.54,293.36,99,100
2025-04-06 10:04,70.89,89.14,376.09,101,97
2025-04-06 10:19,66.15,80.59,389.51,101,98
2025-04-06 10:34,88.0,61.86,344.69,96,105
2025-04-06 10:49,86.66,99.95,251.22,100,99
2025-04-06 11:04,75.92,65.12,380.87,98,102
2025-04-06 11:19,78.28,94.17,261.15,100,98
2025-04-06 11:34,81.02,64.42,371.16,97,103
2025-04-06 11:49,82.99,79.25,254.19,98,101
2025-04-06 12:04,67.74,88.55,330.48,101,97
2025-04-06 12:19,63.48,89.17,251.83,102,96
2025-04-06 12:34,86.04,70.23,283.73,97,103
2025-04-06 12:49,63.83,75.45,387.6,101,98
2025-04-06 13:04,85.23,71.61,274.32,97,103
2025-04-06 13:19,73.33,99.28,307.46,102,96
2025-04-06 13:34,79.73,69.14,316.99,98,102
2025-04-06 13:49,64.44,69.07,297.78,100,99
2025-04-06 14:04,72.78,93.94,305.85,101,97
2025-04-06 14:19,62.71,86.23,335.1,102,96
2025-04-06 14:34,83.68,84.39,287.07,99,101
2025-04-06 14:49,76.47,92.35,327.82,101,98
2025-04-06 15:04,81.86,62.04,374.05,97,104
2025-04-06 15:19,67.93,73.25,280.14,100,99
2025-04-06 15:34,81.65,83.15,281.96,99,100
2025-04-06 15:49,61.12,60.68,289.39,100,100
2025-04-06 16:04,71.42,93.29,376.03,101,97
2025-04-06 16:19,60.96,98.49,336.26,103,94
2025-04-06 16:34,88.59,83.86,333.69,98,102
2025-04-06 16:49,85.02,87.53,358.96,99,100
2025-04-06 17:04,64.72,79.2,369.92,101,98
2025-04-06 17:19,77.47,68.03,318.32,98,102
2025-04-06 17:34,65.13,66.35,388.76,100,100
2025-04-06 17:49,69.54,72.27,367.29,100,100
2025-04-06 18:04,80.97,68.68,300.19,97,102
2025-04-06 18:19,85.86,95.87,356.78,99,99
2025-04-06 18:34,87.18,96.06,301.81,99,100
2025-04-06 18:49,78.58,91.07,281.67,100,99
2025-04-06 19:04,64.95,70.56,263.52,100,99
2025-04-06 19:19,89.6,92.68,348.4,99,101
2025-04-06 19:34,76.78,89.85,262.98,100,98
2025-04-06 19:49,69.09,92.43,313.0,102,96
2025-04-06 20:04,63.99,88.25,376.79,102,96
2025-04-06 20:19,72.79,63.5,339.11,98,102
2025-04-06 20:34,69.82,87.77,324.58,101,97
2025-04-06 20:49,63.49,88.52,253.12,102,96
2025-04-06 21:04,75.95,93.24,264.12,101,98
2025-04-06 21:19,70.53,63.76,319.71,99,101
2025-04-06 21:34,60.02,85.91,375.36,102,96
2025-04-06 21:49,71.11,71.74,299.03,99,100
2025-04-06 22:04,68.78,70.89,334.77,100,100
2025-04-06 22:19,81.17,93.74,332.25,100,99
2025-04-06 22:34,79.54,65.04,314.86,97,103
2025-04-06 22:49,83.61,83.21,275.74,99,101
2025-04-06 23:04,64.26,80.4,383.1,101,97
2025-04-06 23:19,71.55,79.95,259.64,100,99
2025-04-06 23:34,70.39,76.53,363.31,100,99
2025-04-06 23:49,86.07,96.99,351.1,100,99
2025-04-07 00:04,68.35,65.94,317.63,99,100
2025-04-07 00:19,65.47,72.88,354.9,100,99
2025-04-07 00:34,87.87,72.27,378.69,97,103
2025-04-07 00:49,65.46,65.37,352.95,99,100
2025-04-07 01:04,69.63,67.04,323.4,99,100
2025-04-07 01:19,71.32,78.41,256.14,100,99
2025-04-07 01:34,83.29,66.7,304.3,97,103
2025-04-07 01:49,74.38,95.06,382.62,101,97
2025-04-07 02:04,78.34,95.72,375.46,101,98
2025-04-07 02:19,82.58,91.32,310.57,99,99
2025-04-07 02:34,68.62,64.01,385.65,99,101
2025-04-07 02:49,80.57,63.26,343.19,97,103
2025-04-07 03:04,84.58,97.85,388.39,100,99
2025-04-07 03:19,76.01,91.47,363.56,100,98
2025-04-07 03:34,71.98,61.38,350.46,98,102
2025-04-07 03:49,75.79,92.98,381.37,101,98
2025-04-07 04:04,85.84,84.73,355.88,98,101
2025-04-07 04:19,71.54,82.37,312.63,100,98
2025-04-07 04:34,69.93,89.09,357.7,101,97
2025-04-07 04:49,85.22,72.52,317.9,97,103
2025-04-07 05:04,66.89,72.53,368.99,100,99
2025-04-07 05:19,69.0,94.44,256.43,102,96
2025-04-07 05:34,61.2,70.26,327.64,101,98
2025-04-07 05:49,60.57,65.58,259.68,100,99
2025-04-07 06:04,89.57,62.08,307.84,96,105
2025-04-07 06:19,85.24,76.27,295.38,98,102
2025-04-07 06:34,74.37,66.82,262.15,98,101
2025-04-07 06:49,68.67,89.53,298.44,101,97
2025-04-07 07:04,89.37,64.23,356.88,96,105
2025-04-07 07:19,70.04,73.28,361.03,100,100
2025-04-07 07:34,82.82,99.54,291.23,100,98
2025-04-07 07:49,67.22,83.12,350.63,101,97
2025-04-07 08:04,87.28,64.43,290.8,96,104
2025-04-07 08:19,83.41,86.66,316.73,99,100
2025-04-07 08:34,81.84,86.08,310.63,99,100
2025-04-07 08:49,80.9,92.77,335.93,100,99
2025-04-07 09:04,80.58,92.3,288.12,100,99
2025-04-07 09:19,73.29,76.26,347.85,99,100
2025-04-07 09:34,67.44,84.27,313.75,101,97
2025-04-07 09:49,70.48,87.31,339.41,101,97
2025-04-07 10:04,65.86,65.98,347.01,99,100
2025-04-07 10:19,76.16,95.49,326.73,101,97
2025-04-07 10:34,89.19,64.1,273.29,96,105
2025-04-07 10:49,85.37,72.28,346.62,97,103
2025-04-07 11:04,82.16,87.85,317.41,99,100
2025-04-07 11:19,89.74,96.14,305.15,99,100
2025-04-07 11:34,67.64,79.66,322.36,101,98
2025-04-07 11:49,84.51,84.07,266.22,98,101
2025-04-07 12:04,69.77,75.55,262.82,100,99
2025-04-07 12:19,79.32,68.0,267.06,98,102
2025-04-07 12:34,67.58,65.5,346.22,99,100
2025-04-07 12:49,82.59,66.7,368.4,97,103
2025-04-07 13:04,61.92,98.78,374.93,103,94
2025-04-07 13:19,64.03,99.77,259.09,103,94
2025-04-07 13:34,82.75,68.28,270.5,97,103
2025-04-07 13:49,78.28,98.1,311.56,101,97
2025-04-07 14:04,62.96,95.41,261.72,103,95
2025-04-07 14:19,64.19,79.23,312.43,101,97
2025-04-07 14:34,71.76,65.95,282.97,99,101
2025-04-07 14:49,73.25,61.11,379.9,98,102
2025-04-07 15:04,67.48,67.42,281.59,99,100
2025-04-07 15:19,69.48,79.28,308.98,100,99
2025-04-07 15:34,83.11,91.08,251.97,99,99
2025-04-07 15:49,71.56,63.38,336.44,98,101
2025-04-07 16:04,67.72,63.84,361.46,99,100
2025-04-07 16:19,83.04,98.0,362.73,100,98
2025-04-07 16:34,69.32,91.29,329.96,101,97
2025-04-07 16:49,61.36,66.1,297.07,100,99
2025-04-07 17:04,88.61,97.04,264.08,99,100
2025-04-07 17:19,76.37,98.26,307.12,101,97
2025-04-07 17:34,73.43,72.29,307.15,99,100
2025-04-07 17:49,83.9,83.1,315.2,98,101
2025-04-07 18:04,73.57,97.85,339.25,101,97
2025-04-07 18:19,75.25,95.3,336.5,101,97
2025-04-07 18:34,81.43,96.88,289.56,100,98
2025-04-07 18:49,60.11,83.66,335.97,102,96
2025-04-07 19:04,88.26,96.43,326.3,99,100
2025-04-07 19:19,60.36,69.92,378.78,101,98
2025-04-07 19:34,64.47,98.56,325.86,103,95
2025-04-07 19:49,62.92,73.02,361.11,101,98
2025-04-07 20:04,66.9,94.88,341.09,102,96
2025-04-07 20:19,68.29,86.17,326.26,101,97
2025-04-07 20:34,71.49,93.34,363.45,101,97
2025-04-07 20:49,65.64,69.08,287.89,100,99
2025-04-07 21:04,70.22,93.97,342.94,102,96
2025-04-07 21:19,70.46,99.78,388.88,102,96
2025-04-07 21:34,79.86,60.66,311.23,97,103
2025-04-07 21:49,85.43,65.81,280.93,97,104
2025-04-07 22:04,72.5,92.89,364.23,101,97
2025-04-07 22:19,79.77,92.54,285.1,100,99
2025-04-07 22:34,81.19,83.59,252.56,99,100
2025-04-07 22:49,78.57,62.66,340.57,97,103
2025-04-07 23:04,65.05,66.08,377.54,100,100
2025-04-07 23:19,88.11,77.95,376.48,97,102
2025-04-07 23:34,86.54,91.78,311.4,99,100
2025-04-07 23:49,65.46,89.65,356.85,102,96
2025-04-08 00:04,81.4,63.8,250.62,97,103
2025-04-08 00:19,84.92,80.01,363.78,98,101
2025-04-08 00:34,73.11,73.5,262.41,99,100
2025-04-08 00:49,79.45,74.29,275.35,98,101
2025-04-08 01:04,84.28,67.2,352.04,97,103
2025-04-08 01:19,61.28,66.01,387.31,100,99
2025-04-08 01:34,71.53,72.75,336.78,99,100
2025-04-08 01:49,73.09,89.76,387.05,101,98
2025-04-08 02:04,82.22,62.03,384.69,97,104
2025-04-08 02:19,82.45,99.47,286.87,100,98
2025-04-08 02:34,63.02,79.83,364.7,101,97
2025-04-08 02:49,74.55,79.68,301.66,100,99
