Time,Relative Humidity (%),Temperature (°F),CO2 Levels (ppm),Population Fouquieria columnaris,Population Vitis Arizonica
2025-04-02 18:04,80.01,80.2,287.72,99,100
2025-04-02 18:19,67.29,67.21,275.42,99,100
2025-04-02 18:34,78.49,62.35,354.91,97,103
2025-04-02 18:49,69.23,96.63,343.89,102,96
2025-04-02 19:04,65.02,79.06,272.48,101,98
2025-04-02 19:19,67.65,90.89,327.66,102,96
2025-04-02 19:34,71.38,85.38,325.42,101,98
2025-04-02 19:49,65.34,87.22,373.46,102,96
2025-04-02 20:04,70.87,81.68,312.6,100,98
2025-04-02 20:19,84.33,80.05,251.09,98,101
2025-04-02 20:34,60.46,69.11,281.13,101,98
2025-04-02 20:49,71.52,67.68,275.64,99,101
2025-04-02 21:04,83.94,61.08,300.66,96,104
2025-04-02 21:19,80.26,89.74,369.54,100,99
2025-04-02 21:34,84.33,73.23,263.48,97,102
2025-04-02 21:49,69.56,80.31,273.04,100,98
2025-04-02 22:04,78.04,74.4,362.75,98,101
2025-04-02 22:19,67.26,69.36,295.31,100,100
2025-04-02 22:34,74.49,95.81,250.42,101,97
2025-04-02 22:49,61.95,98.6,316.79,103,94
2025-04-02 23:04,76.92,80.5,319.94,99,100
2025-04-02 23:19,69.55,88.55,344.39,101,97
2025-04-02 23:34,66.54,98.1,384.87,103,95
2025-04-02 23:49,71.41,62.47,344.35,98,101
2025-04-03 00:04,88.01,98.04,300.77,99,99
2025-04-03 00:19,79.54,72.32,335.95,98,102
2025-04-03 00:34,85.73,82.37,303.62,98,101
2025-04-03 00:49,70.73,86.52,278.88,101,98
2025-04-03 01:04,65.79,60.91,305.7,99,101
2025-04-03 01:19,68.69,64.7,359.78,99,101
2025-04-03 01:34,69.48,93.55,276.13,102,96
2025-04-03 01:49,67.4,71.77,284.07,100,99
2025-04-03 02:04,77.65,60.4,299.31,97,103
2025-04-03 02:19,70.76,95.96,348.93,102,96
2025-04-03 02:34,79.88,80.77,380.54,99,100
2025-04-03 02:49,89.08,65.76,256.56,96,104
2025-04-03 03:04,81.7,63.72,388.88,97,103
2025-04-03 03:19,86.24,67.25,253.8,97,104
2025-04-03 03:34,86.21,81.29,343.88,98,102
2025-04-03 03:49,62.08,71.19,272.62,101,98
2025-04-03 04:04,82.58,90.36,296.3,99,99
2025-04-03 04:19,82.6,61.34,333.59,96,104
2025-04-03 04:34,84.49,61.56,359.48,96,104
2025-04-03 04:49,62.05,74.73,321.12,101,98
2025-04-03 05:04,70.66,61.11,297.52,98,101
2025-04-03 05:19,85.9,93.96,361.04,99,100
2025-04-03 05:34,62.27,67.69,326.63,100,99
2025-04-03 05:49,62.81,66.11,267.5,100,99
2025-04-03 06:04,84.82,98.2,295.47,100,99
2025-04-03 06:19,68.97,81.12,286.44,101,98
2025-04-03 06:34,85.81,68.69,339.63,97,103
2025-04-03 06:49,82.02,93.04,252.53,100,99
2025-04-03 07:04,72.79,60.66,314.61,98,102
2025-04-03 07:19,72.83,91.57,369.29,101,97
2025-04-03 07:34,62.97,82.26,287.19,102,97
2025-04-03 07:49,87.95,95.02,323.42,99,100
2025-04-03 08:04,85.64,67.7,369.83,97,103
2025-04-03 08:19,69.85,71.31,276.08,99,100
2025-04-03 08:34,64.17,90.07,293.62,102,96
2025-04-03 08:49,87.22,95.33,332.69,99,100
2025-04-03 09:04,66.66,82.69,290.17,101,97
2025-04-03 09:19,79.67,89.19,260.7,100,99
2025-04-03 09:34,66.69,93.13,340.99,102,96
2025-04-03 09:49,79.42,91.99,353.23,100,99
2025-04-03 10:04,79.0,74.11,311.76,98,101
2025-04-03 10:19,75.29,88.75,305.48,100,98
2025-04-03 10:34,89.55,85.11,333.77,98,102
2025-04-03 10:49,62.27,71.37,363.51,101,98
2025-04-03 11:04,83.81,70.56,302.41,97,103
2025-04-03 11:19,83.05,62.22,337.67,97,104
2025-04-03 11:34,65.07,60.65,309.56,99,100
2025-04-03 11:49,67.71,61.32,365.95,99,101
2025-04-03 12:04,79.32,88.63,348.85,100,99
2025-04-03 12:19,84.11,84.23,278.46,99,101
2025-04-03 12:34,60.95,67.7,261.52,100,99
2025-04-03 12:49,66.9,92.82,264.03,102,96
2025-04-03 13:04,70.15,66.54,317.58,99,101
2025-04-03 13:19,68.68,74.19,312.98,100,99
2025-04-03 13:34,66.83,61.43,367.01,99,101
2025-04-03 13:49,82.65,95.68,324.41,100,99
2025-04-03 14:04,63.17,74.62,306.43,101,98
2025-04-03 14:19,89.57,94.54,326.36,99,100
2025-04-03 14:34,70.59,72.11,333.3,99,100
2025-04-03 14:49,69.39,96.51,376.14,102,96
2025-04-03 15:04,65.37,63.25,312.61,99,100
2025-04-03 15:19,87.32,64.8,256.25,96,104
2025-04-03 15:34,68.47,79.2,339.16,100,98
2025-04-03 15:49,86.22,89.18,289.17,99,100
2025-04-03 16:04,85.02,77.87,352.41,98,102
2025-04-03 16:19,71.73,96.95,389.51,102,96
2025-04-03 16:34,71.23,98.57,369.94,102,96
2025-04-03 16:49,61.06,73.2,325.8,101,98
2025-04-03 17:04,87.09,86.86,301.07,98,101
2025-04-03 17:19,60.26,92.31,268.05,103,95
2025-04-03 17:34,81.64,60.77,276.34,97,104
2025-04-03 17:49,60.91,79.12,375.22,102,97
2025-04-03 18:04,67.05,80.59,350.36,101,98
2025-04-03 18:19,63.72,69.73,285.26,100,99
2025-04-03 18:34,85.83,94.26,257.25,99,100
2025-04-03 18:49,63.95,88.99,333.98,102,96
2025-04-03 19:04,68.56,99.48,290.45,102,95
2025-04-03 19:19,69.15,87.85,351.55,101,97
2025-04-03 19:34,81.16,62.21,376.36,97,103
2025-04-03 19:49,60.08,68.24,254.07,101,98
2025-04-03 20:04,67.16,76.98,345.83,100,98
2025-04-03 20:19,69.48,85.54,389.82,101,98
2025-04-03 20:34,67.54,68.23,375.38,99,100
2025-04-03 20:49,71.22,74.96,324.3,100,99
2025-04-03 21:04,83.11,94.22,334.55,100,99
2025-04-03 21:19,85.34,77.72,294.35,98,102
2025-04-03 21:34,68.68,71.88,339.88,100,99
2025-04-03 21:49,60.49,64.17,358.06,100,99
2025-04-03 22:04,78.3,84.95,388.75,99,99
2025-04-03 22:19,79.18,95.89,291.38,100,98
2025-04-03 22:34,76.47,62.96,362.56,98,102
2025-04-03 22:49,64.7,84.8,365.17,102,97
2025-04-03 23:04,87.67,60.01,358.27,96,105
2025-04-03 23:19,80.34,80.81,266.51,99,100
2025-04-03 23:34,81.59,75.19,331.39,98,102
2025-04-03 23:49,80.39,80.71,274.89,99,100
2025-04-04 00:04,88.22,86.45,256.02,98,101
2025-04-04 00:19,69.58,97.89,358.9,102,96
2025-04-04 00:34,71.69,62.22,305.02,98,102
2025-04-04 00:49,70.49,73.33,332.89,100,100
2025-04-04 01:04,86.8,92.06,344.43,99,100
2025-04-04 01:19,82.78,86.58,324.57,99,100
2025-04-04 01:34,68.74,64.94,310.63,99,101
2025-04-04 01:49,73.82,78.16,293.93,99,100
2025-04-04 02:04,82.54,99.08,251.32,100,98
2025-04-04 02:19,68.8,69.84,341.59,99,100
2025-04-04 02:34,85.28,81.44,328.91,98,101
2025-04-04 02:49,84.58,64.96,362.64,97,104
2025-04-04 03:04,86.9,61.5,308.32,96,105
2025-04-04 03:19,88.98,66.5,302.3,96,104
2025-04-04 03:34,85.07,98.52,286.29,100,99
2025-04-04 03:49,71.64,99.32,317.19,102,96
2025-04-04 04:04,86.68,97.09,363.85,99,99
2025-04-04 04:19,72.66,78.74,373.55,100,99
2025-04-04 04:34,89.2,83.72,375.58,98,102
2025-04-04 04:49,69.98,71.53,348.17,99,100
2025-04-04 05:04,82.77,97.6,365.95,100,98
2025-04-04 05:19,76.44,62.24,369.79,98,102
2025-04-04 05:34,62.51,67.86,296.49,100,99
2025-04-04 05:49,61.0,90.76,302.78,103,95
2025-04-04 06:04,67.59,65.27,309.84,99,100
2025-04-04 06:19,63.47,86.34,351.37,102,96
2025-04-04 06:34,80.79,97.32,284.35,100,98
2025-04-04 06:49,86.29,92.32,273.12,99,100
2025-04-04 07:04,61.52,96.94,386.84,103,94
2025-04-04 07:19,78.32,75.17,350.78,99,101
2025-04-04 07:34,83.2,87.32,339.37,99,100
2025-04-04 07:49,63.66,99.8,292.75,103,94
2025-04-04 08:04,62.05,65.2,266.26,100,99
2025-04-04 08:19,68.93,71.0,342.01,100,100
2025-04-04 08:34,71.79,67.23,380.73,99,101
2025-04-04 08:49,70.86,74.12,381.17,100,100
2025-04-04 09:04,74.75,77.31,347.17,99,100
2025-04-04 09:19,70.1,79.05,266.55,100,99
2025-04-04 09:34,75.8,77.63,252.23,99,100
2025-04-04 09:49,72.03,85.85,338.14,101,98
2025-04-04 10:04,69.88,77.53,313.18,100,99
2025-04-04 10:19,74.8,70.54,332.43,99,101
2025-04-04 10:34,79.25,77.39,371.96,99,101
2025-04-04 10:49,77.44,62.23,287.15,97,103
2025-04-04 11:04,84.48,67.44,387.65,97,103
2025-04-04 11:19,62.49,73.73,317.54,101,98
2025-04-04 11:34,83.26,90.38,383.37,99,100
2025-04-04 11:49,77.16,80.75,315.69,99,100
2025-04-04 12:04,87.16,99.73,304.36,100,99
2025-04-04 12:19,63.28,78.48,250.54,101,97
2025-04-04 12:34,69.97,65.12,281.04,99,101
2025-04-04 12:49,72.76,66.59,301.48,98,101
2025-04-04 13:04,86.84,69.74,321.54,97,103
2025-04-04 13:19,82.56,71.93,324.57,98,102
2025-04-04 13:34,67.36,81.9,306.84,101,98
2025-04-04 13:49,67.57,66.91,374.18,99,100
2025-04-04 14:04,73.13,95.39,317.17,101,97
2025-04-04 14:19,88.35,75.4,280.57,97,103
2025-04-04 14:34,82.95,97.75,282.02,100,98
2025-04-04 14:49,60.86,77.49,324.52,101,97
2025-04-04 15:04,72.7,81.83,260.8,100,99
2025-04-04 15:19,84.54,94.45,281.0,100,99
2025-04-04 15:34,83.0,76.31,382.66,98,102
2025-04-04 15:49,68.55,96.24,342.4,102,96
2025-04-04 16:04,69.8,96.17,382.65,102,96
2025-04-04 16:19,85.75,74.25,359.65,97,103
2025-04-04 16:34,83.53,92.16,257.09,99,99
2025-04-04 16:49,74.52,65.23,250.88,98,102
2025-04-04 17:04,62.06,70.77,252.54,101,98
2025-04-04 17:19,69.36,80.05,319.68,100,98
2025-04-04 17:34,80.43,72.54,299.45,98,102
2025-04-04 17:49,85.75,82.89,265.67,98,101
2025-04-04 18:04,67.31,94.02,340.92,102,96
2025-04-04 18:19,89.13,98.7,295.49,99,100
2025-04-04 18:34,88.07,82.81,273.67,98,102
2025-04-04 18:49,89.38,70.7,316.17,96,104
2025-04-04 19:04,69.95,70.01,377.18,99,100
2025-04-04 19:19,72.7,60.58,380.9,98,102
2025-04-04 19:34,78.39,83.2,353.44,99,100
2025-04-04 19:49,87.15,97.75,295.89,99,99
2025-04-04 20:04,88.89,93.75,370.59,99,100
2025-04-04 20:19,85.92,71.3,304.23,97,103
2025-04-04 20:34,84.38,90.28,333.78,99,100
2025-04-04 20:49,62.46,78.28,281.09,101,97
2025-04-04 21:04,84.96,68.94,313.34,97,103
2025-04-04 21:19,75.39,61.25,356.44,98,102
2025-04-04 21:34,65.62,94.93,278.11,102,95
2025-04-04 21:49,75.66,64.59,331.22,98,102
2025-04-04 22:04,66.02,95.13,379.97,102,95
2025-04-04 22:19,84.28,82.71,333.41,98,101
2025-04-04 22:34,61.89,70.97,295.34,101,98
2025-04-04 22:49,72.95,91.75,340.61,101,97
2025-04-04 23:04,78.47,74.03,287.13,98,101
2025-04-04 23:19,72.41,78.37,369.99,100,99
2025-04-04 23:34,75.54,77.89,330.31,99,100
2025-04-04 23:49,61.18,63.58,325.0,100,99
2025-04-05 00:04,66.25,84.05,366.17,101,97
2025-04-05 00:19,65.52,81.69,314.3,101,97
2025-04-05 00:34,67.7,64.54,360.47,99,100
2025-04-05 00:49,67.76,69.93,366.79,100,100
2025-04-05 01:04,84.43,71.39,274.03,97,103
2025-04-05 01:19,70.13,99.27,340.88,102,96
2025-04-05 01:34,83.92,92.0,266.65,99,99
2025-04-05 01:49,85.15,80.99,318.68,98,101
2025-04-05 02:04,85.15,72.41,382.9,97,103
2025-04-05 02:19,68.15,98.93,274.12,102,95
2025-04-05 02:34,86.01,67.58,364.99,97,104
2025-04-05 02:49,66.12,83.3,320.04,101,97
2025-04-05 03:04,70.23,79.15,367.24,100,99
2025-04-05 03:19,84.69,84.65,345.5,99,101
2025-04-05 03:34,62.71,64.76,384.0,100,99
2025-04-05 03:49,78.78,61.47,377.0,97,103
2025-04-05 04:04,84.92,77.24,350.29,98,102
2025-04-05 04:19,85.83,63.94,362.52,96,104
2025-04-05 04:34,69.53,81.51,287.03,100,98
2025-04-05 04:49,84.82,68.64,265.99,97,103
2025-04-05 05:04,62.54,84.73,385.44,102,96
2025-04-05 05:19,63.43,79.98,292.65,101,97
2025-04-05 05:34,84.51,92.91,338.27,99,99
2025-04-05 05:49,77.63,74.64,310.54,99,101
2025-04-05 06:04,85.98,74.44,257.9,97,103
2025-04-05 06:19,89.76,84.5,371.66,98,102
2025-04-05 06:34,88.78,72.86,257.37,97,103
2025-04-05 06:49,83.22,95.24,273.81,100,99
2025-04-05 07:04,79.96,87.61,388.24,100,99
2025-04-05 07:19,66.93,91.69,316.47,102,96
2025-04-05 07:34,71.67,65.65,368.85,99,101
2025-04-05 07:49,71.03,61.71,384.38,98,101
2025-04-05 08:04,84.14,86.18,265.49,99,100
2025-04-05 08:19,78.92,98.74,268.0,101,97
2025-04-05 08:34,86.38,76.05,356.47,97,102
2025-04-05 08:49,76.31,68.75,388.4,98,101
2025-04-05 09:04,84.23,98.15,343.29,100,99
2025-04-05 09:19,82.69,78.71,260.69,98,101
2025-04-05 09:34,84.47,84.04,323.36,98,101
2025-04-05 09:49,85.71,95.42,304.09,99,99
2025-04-05 10:04,76.39,80.26,340.15,99,100
2025-04-05 10:19,75.4,87.64,340.56,100,98
2025-04-05 10:34,83.2,83.64,315.68,99,101
2025-04-05 10:49,77.6,97.77,362.09,101,97
2025-04-05 11:04,75.1,79.19,305.48,99,100
2025-04-05 11:19,75.63,93.8,257.02,101,98
2025-04-05 11:34,61.8,60.92,304.45,100,100
2025-04-05 11:49,61.51,77.74,289.15,101,97
2025-04-05 12:04,81.16,87.65,344.88,99,100
2025-04-05 12:19,85.06,85.57,385.79,99,101
2025-04-05 12:34,81.08,82.96,262.06,99,100
2025-04-05 12:49,86.5,77.37,384.08,98,102
2025-04-05 13:04,79.45,78.92,352.47,99,101
2025-04-05 13:19,61.51,70.86,365.57,101,98
2025-04-05 13:34,64.6,77.23,372.19,101,98
2025-04-05 13:49,80.21,76.12,292.21,98,101
2025-04-05 14:04,62.32,88.13,321.29,102,96
2025-04-05 14:19,70.65,100.0,325.77,102,96
2025-04-05 14:34,83.09,75.76,354.14,98,102
2025-04-05 14:49,73.92,91.83,283.89,101,98
2025-04-05 15:04,74.73,91.65,266.58,101,98
2025-04-05 15:19,68.15,65.52,330.06,99,100
2025-04-05 15:34,62.51,72.33,333.11,101,98
2025-04-05 15:49,79.52,79.64,266.94,99,100
2025-04-05 16:04,87.13,92.43,335.78,99,100
2025-04-05 16:19,68.02,89.5,269.67,101,97
2025-04-05 16:34,87.07,85.01,265.16,98,101
2025-04-05 16:49,81.03,77.86,319.11,98,101
2025-04-05 17:04,72.35,82.55,344.64,100,99
2025-04-05 17:19,72.01,82.9,351.72,100,98
2025-04-05 17:34,83.58,61.14,267.84,96,104
2025-04-05 17:49,69.24,69.87,259.23,99,100
2025-04-05 18:04,85.83,71.62,375.22,97,103
2025-04-05 18:19,75.16,70.37,286.33,99,101
2025-04-05 18:34,82.87,90.31,327.05,99,100
2025-04-05 18:49,62.84,65.88,326.85,100,99
2025-04-05 19:04,87.62,95.79,260.46,99,100
2025-04-05 19:19,66.12,64.42,352.06,99,100
2025-04-05 19:34,78.76,96.74,348.65,101,98
2025-04-05 19:49,86.4,95.42,369.36,99,99
2025-04-05 20:04,87.63,61.82,369.38,96,105
2025-04-05 20:19,77.93,74.38,295.19,98,101
2025-04-05 20:34,65.31,74.78,341.44,100,98
2025-04-05 20:49,73.06,92.01,257.15,101,97
2025-04-05 21:04,67.86,95.95,332.95,102,96
2025-04-05 21:19,71.35,85.72,319.61,101,98
2025-04-05 21:34,79.09,77.48,351.28,99,101
2025-04-05 21:49,69.94,81.31,334.33,100,98
2025-04-05 22:04,82.08,99.41,340.4,100,98
2025-04-05 22:19,88.45,99.91,278.48,99,99
2025-04-05 22:34,79.9,73.49,280.77,98,101
2025-04-05 22:49,69.74,95.92,351.03,102,96
2025-04-05 23:04,86.37,74.86,259.33,97,103
2025-04-05 23:19,63.49,94.87,270.58,103,95
2025-04-05 23:34,80.78,71.92,352.09,98,102
2025-04-05 23:49,67.3,87.66,385.22,101,97
2025-04-06 00:04,68.31,97.72,374.07,102,96
2025-04-06 00:19,85.03,89.21,329.91,99,100
2025-04-06 00:34,73.49,83.88,260.04,100,99
2025-04-06 00:49,64.13,96.29,343.87,103,95
2025-04-06 01:04,83.2,62.01,311.4,96,104
2025-04-06 01:19,63.42,68.04,388.7,100,99
2025-04-06 01:34,61.94,99.57,291.32,103,94
2025-04-06 01:49,67.62,89.83,301.47,102,97
2025-04-06 02:04,87.33,99.8,353.84,100,99
2025-04-06 02:19,67.14,71.04,371.64,100,99
2025-04-06 02:34,74.62,84.96,334.97,100,99
2025-04-06 02:49,70.11,84.66,269.05,101,98
2025-04-06 03:04,62.46,62.37,279.24,100,100
2025-04-06 03:19,82.31,69.47,311.99,97,103
2025-04-06 03:34,83.55,99.52,384.38,100,98
2025-04-06 03:49,74.32,87.93,321.53,100,98
2025-04-06 04:04,63.64,81.95,344.38,101,97
2025-04-06 04:19,62.33,95.04,274.34,103,95
2025-04-06 04:34,63.97,81.87,332.07,101,97
2025-04-06 04:49,79.16,73.72,352.48,98,101
2025-04-06 05:04,84.12,71.56,375.86,97,103
2025-04-06 05:19,74.8,82.25,340.68,100,99
2025-04-06 05:34,76.03,83.14,258.87,100,99
2025-04-06 05:49,69.82,74.24,356.87,100,99
2025-04-06 06:04,60.46,75.93,360.27,101,97
2025-04-06 06:19,79.75,66.25,387.5,97,103
2025-04-06 06:34,84.78,91.9,320.53,99,100
2025-04-06 06:49,79.58,96.8,250.71,100,98
2025-04-06 07:04,83.63,89.06,312.11,99,100
2025-04-06 07:19,61.66,64.48,369.32,100,99
2025-04-06 07:34,61.79,79.11,296.23,101,97
2025-04-06 07:49,76.42,82.52,348.09,100,99
2025-04-06 08:04,68.92,62.27,262.14,99,101
2025-04-06 08:19,88.55,95.16,256.08,99,100
2025-04-06 08:34,69.47,83.94,338.3,101,98
2025-04-06 08:49,85.65,92.76,385.55,99,100
2025-04-06 09:04,81.14,88.2,372.19,99,99
2025-04-06 09:19,64.33,82.51,273.61,101,97
2025-04-06 09:34,66.95,66.61,254.56,99,100
2025-04-06 09:49,89.51,63.14,368.57,96,105
2025-04-06 10:04,71.69,71.37,340.19,99,100
2025-04-06 10:19,66.98,74.75,273.34,100,99
2025-04-06 10:34,80.36,68.28,301.7,98,102
2025-04-06 10:49,83.75,75.6,265.94,98,102
2025-04-06 11:04,79.95,93.94,318.37,100,98
2025-04-06 11:19,76.32,99.36,378.56,101,97
2025-04-06 11:34,80.31,76.94,253.82,98,101
2025-04-06 11:49,75.12,63.11,259.82,98,102
2025-04-06 12:04,80.88,66.59,389.86,97,103
2025-04-06 12:19,71.22,60.61,348.55,98,102
2025-04-06 12:34,78.85,81.52,292.03,99,100
2025-04-06 12:49,60.85,84.52,331.58,102,96
2025-04-06 13:04,89.5,90.78,324.55,98,101
2025-04-06 13:19,77.61,79.13,295.54,99,100
2025-04-06 13:34,64.4,98.24,349.78,103,95
2025-04-06 13:49,79.21,74.89,362.75,98,101
2025-04-06 14:04,76.32,70.13,273.55,98,101
2025-04-06 14:19,65.51,85.15,339.17,101,97
2025-04-06 14:34,65.81,92.32,276.22,102,96
2025-04-06 14:49,72.58,77.63,308.99,100,99
2025-04-06 15:04,87.39,84.76,284.27,98,101
2025-04-06 15:19,79.25,85.64,381.2,99,100
2025-04-06 15:34,81.21,80.2,381.34,99,101
2025-04-06 15:49,75.74,75.18,295.6,99,100
2025-04-06 16:04,87.51,68.7,356.8,96,104
2025-04-06 16:19,80.01,90.31,345.94,100,99
2025-04-06 16:34,89.13,98.1,295.46,99,100
2025-04-06 16:49,60.78,67.48,266.14,100,99
2025-04-06 17:04,80.36,86.52,325.03,99,100
2025-04-06 17:19,79.37,95.47,314.22,100,98
2025-04-06 17:34,87.79,86.3,352.15,98,101
2025-04-06 17:49,86.4,92.22,289.74,99,100
2025-04-06 18:04,83.39,63.46,359.88,97,104
2025-04-06 18:19,78.97,76.76,320.19,99,101
2025-04-06 18:34,68.42,94.71,355.07,102,96
2025-04-06 18:49,85.57,94.31,339.59,99,99
2025-04-06 19:04,85.63,97.58,385.61,100,99
2025-04-06 19:19,64.86,62.27,378.44,99,100
2025-04-06 19:34,60.45,96.51,370.29,103,94
2025-04-06 19:49,77.99,79.52,331.02,99,100
2025-04-06 20:04,82.42,89.02,320.02,99,100
2025-04-06 20:19,76.5,64.04,338.93,98,102
2025-04-06 20:34,65.24,65.81,258.15,100,100
2025-04-06 20:49,60.12,61.29,250.13,100,99
2025-04-06 21:04,82.18,89.6,364.11,99,99
2025-04-06 21:19,88.57,77.92,251.67,97,103
2025-04-06 21:34,78.33,80.89,261.09,99,100
2025-04-06 21:49,72.36,86.77,363.55,101,98
2025-04-06 22:04,79.96,94.28,345.82,100,98
2025-04-06 22:19,78.89,88.9,305.89,100,99
2025-04-06 22:34,84.33,90.61,270.67,99,100
2025-04-06 22:49,86.49,79.41,269.79,98,102
2025-04-06 23:04,81.71,60.06,288.07,96,104
2025-04-06 23:19,80.98,96.76,253.31,100,98
2025-04-06 23:34,71.27,64.4,312.97,98,101
2025-04-06 23:49,60.83,66.16,305.44,100,99
2025-04-07 00:04,67.48,67.62,288.9,99,100
2025-04-07 00:19,60.74,87.27,288.88,102,96
2025-04-07 00:34,67.0,81.99,315.28,101,98
2025-04-07 00:49,88.46,62.98,328.09,96,105
2025-04-07 01:04,86.43,91.49,359.35,99,100
2025-04-07 01:19,73.1,81.21,344.94,100,99
2025-04-07 01:34,73.8,88.21,326.07,101,98
2025-04-07 01:49,79.13,77.24,267.9,99,101
2025-04-07 02:04,61.63,72.33,280.81,101,98
2025-04-07 02:19,72.57,88.36,353.47,101,98
2025-04-07 02:34,89.0,80.59,271.65,97,102
2025-04-07 02:49,64.32,77.74,260.59,101,98
2025-04-07 03:04,78.56,63.03,276.26,97,103
2025-04-07 03:19,62.92,69.99,351.86,100,99
2025-04-07 03:34,66.43,92.57,308.94,102,96
2025-04-07 03:49,63.51,95.28,323.56,103,95
2025-04-07 04:04,65.01,63.69,344.98,99,100
2025-04-07 04:19,76.01,71.81,366.24,99,101
2025-04-07 04:34,87.26,76.19,298.73,97,103
2025-04-07 04:49,86.88,95.06,258.49,99,100
2025-04-07 05:04,78.38,95.62,308.63,101,98
2025-04-07 05:19,87.18,76.57,373.63,97,102
2025-04-07 05:34,74.81,96.11,343.81,101,97
2025-04-07 05:49,72.97,78.57,250.22,100,99
2025-04-07 06:04,85.58,95.77,343.09,99,99
2025-04-07 06:19,71.51,83.02,254.06,100,98
2025-04-07 06:34,60.25,79.71,385.43,102,97
2025-04-07 06:49,81.32,92.09,357.33,100,99
2025-04-07 07:04,84.44,95.45,278.83,100,99
2025-04-07 07:19,60.46,76.45,366.63,101,97
2025-04-07 07:34,82.45,95.91,337.95,100,99
2025-04-07 07:49,82.3,84.71,290.9,99,100
2025-04-07 08:04,64.82,77.63,356.35,101,98
2025-04-07 08:19,85.08,71.84,324.18,97,103
2025-04-07 08:34,79.72,81.05,278.01,99,100
2025-04-07 08:49,72.85,91.32,291.77,101,97
2025-04-07 09:04,77.69,63.84,333.0,97,102
2025-04-07 09:19,73.83,83.6,366.71,100,99
2025-04-07 09:34,60.7,90.98,389.96,103,95
2025-04-07 09:49,69.09,87.06,352.43,101,97
2025-04-07 10:04,83.56,61.92,323.72,96,104
2025-04-07 10:19,87.69,83.08,336.71,98,102
2025-04-07 10:34,71.74,75.49,379.61,100,100
2025-04-07 10:49,60.04,72.93,370.78,101,98
2025-04-07 11:04,66.41,71.51,334.17,100,99
2025-04-07 11:19,89.53,62.56,307.28,96,105
2025-04-07 11:34,66.86,87.14,380.47,101,97
2025-04-07 11:49,83.35,76.15,266.13,98,102
2025-04-07 12:04,87.17,97.11,373.67,99,99
2025-04-07 12:19,81.18,82.68,350.07,99,100
2025-04-07 12:34,71.63,83.77,322.82,100,98
2025-04-07 12:49,89.35,90.8,351.79,98,101
2025-04-07 13:04,65.46,90.98,320.48,102,96
2025-04-07 13:19,77.24,79.9,271.82,99,100
2025-04-07 13:34,63.89,78.58,326.28,101,97
2025-04-07 13:49,78.03,95.85,284.08,101,98
2025-04-07 14:04,87.57,83.87,363.36,98,101
2025-04-07 14:19,80.91,82.05,296.91,99,100
2025-04-07 14:34,65.08,65.21,337.66,100,100
2025-04-07 14:49,73.61,87.91,381.05,100,98
2025-04-07 15:04,80.3,80.78,326.28,99,100
2025-04-07 15:19,89.08,60.59,367.39,95,105
2025-04-07 15:34,87.38,63.34,368.83,96,104
2025-04-07 15:49,76.53,63.37,323.43,98,102
2025-04-07 16:04,89.82,83.09,350.05,98,102
2025-04-07 16:19,88.24,92.56,323.99,99,100
2025-04-07 16:34,71.02,87.05,354.53,101,98
2025-04-07 16:49,70.4,77.89,366.09,100,99
2025-04-07 17:04,86.77,92.83,269.0,99,100
2025-04-07 17:19,85.45,62.06,274.49,96,104
2025-04-07 17:34,82.2,75.15,319.17,98,102
2025-04-07 17:49,72.41,66.06,386.81,98,101
2025-04-07 18:04,69.58,82.31,288.96,101,98
2025-04-07 18:19,79.74,72.12,302.35,98,102
2025-04-07 18:34,83.43,92.17,322.83,99,99
2025-04-07 18:49,89.44,90.83,328.14,98,101
2025-04-07 19:04,84.77,66.29,366.05,97,104
2025-04-07 19:19,70.74,68.01,272.15,99,100
2025-04-07 19:34,60.53,71.9,294.06,101,98
2025-04-07 19:49,84.63,87.35,350.06,99,100
2025-04-07 20:04,81.9,98.31,272.0,100,98
2025-04-07 20:19,67.28,61.12,337.4,99,101
2025-04-07 20:34,74.02,69.8,295.49,99,101
2025-04-07 20:49,68.47,87.85,380.85,101,97
2025-04-07 21:04,88.28,77.04,294.36,97,103
2025-04-07 21:19,89.24,85.97,260.06,98,101
2025-04-07 21:34,89.76,88.43,305.09,98,101
2025-04-07 21:49,61.66,67.44,256.34,100,99
2025-04-07 22:04,76.75,63.53,345.18,98,102
2025-04-07 22:19,78.43,67.2,291.61,98,102
2025-04-07 22:34,75.25,80.15,260.76,99,100
2025-04-07 22:49,60.65,85.35,327.71,102,96
2025-04-07 23:04,83.17,72.31,370.06,98,102
2025-04-07 23:19,64.2,95.16,329.97,103,95
2025-04-07 23:34,84.59,70.39,347.7,97,103
2025-04-07 23:49,86.84,91.04,284.13,99,100
2025-04-08 00:04,66.83,64.28,381.03,99,100
2025-04-08 00:19,75.1,82.92,303.93,100,99
2025-04-08 00:34,76.06,66.05,314.81,98,102
2025-04-08 00:49,70.91,97.34,389.27,102,96
2025-04-08 01:04,80.7,78.38,387.54,98,101
2025-04-08 01:19,78.28,85.52,285.59,100,99
2025-04-08 01:34,72.06,72.33,256.4,99,100
2025-04-08 01:49,74.89,67.69,359.21,98,101
2025-04-08 02:04,72.24,70.14,261.24,99,100
2025-04-08 02:19,67.02,83.19,269.23,101,97
2025-04-08 02:34,76.22,69.88,280.72,98,101
2025-04-08 02:49,61.01,85.98,269.94,102,96
